state,SUM,latitude,longitude
Florida,1,30.3244,-81.5288
Florida,1,28.5098,-81.4572
Connecticut,1,41.3279,-72.9338
Georgia,1,32.8357,-83.6371
Indiana,1,39.8083,-86.1758
Missouri,1,37.209,-93.2923
Michigan,1,43.6896,-85.5045
Florida,1,30.1597,-81.757
California,1,40.5894,-122.358
South Carolina,1,34.9969,-82.2884
Tennessee,1,35.2625,-85.2245
Pennsylvania,1,39.9963,-75.1741
California,1,37.7329,-122.379
New Mexico,1,32.2834,-106.769
Mississippi,1,32.3138,-90.188
Louisiana,1,30.0323,-90.0266
Washington,1,47.5235,-122.279
Michigan,1,43.0025,-83.7275
Connecticut,1,41.3462,-73.079
Illinois,1,41.7585,-87.6115
Massachusetts,1,42.3132,-71.0869
New York,1,42.8014,-73.9316
New Jersey,1,40.9275,-74.1588
New Mexico,1,35.0853,-106.606
California,1,37.7189,-122.136
Pennsylvania,1,40.4649,-79.9275
Tennessee,1,35.6219,-88.8143
Connecticut,1,41.7637,-72.6851
Arkansas,1,34.2022,-92.007
New Jersey,1,40.2201,-74.0219
Indiana,1,39.8275,-86.2192
Virginia,1,36.8122,-76.248
North Carolina,1,36.0551,-79.8592
South Carolina,1,34.9282,-81.0181
Louisiana,1,32.4354,-93.7502
Michigan,1,42.3862,-83.0259
Virginia,1,37.0295,-76.4165
Nevada,1,39.1726,-119.769
Illinois,1,41.8555,-87.6956
Texas,1,32.7113,-96.8569
Alabama,1,30.6965,-88.044
California,1,33.8815,-118.295
District of Columbia,1,38.9013,-76.9915
District of Columbia,1,38.9026,-77.0449
Pennsylvania,1,40.1126,-79.6009
Virginia,1,37.137,-77.2449
Virginia,1,37.0821,-76.4068
Pennsylvania,1,40.1929,-75.5279
Washington,1,47.6039,-122.338
Mississippi,1,32.3138,-90.1878
Louisiana,1,29.9178,-89.9797
New Mexico,1,35.1306,-106.499
Oregon,1,45.3399,-122.575
Minnesota,1,45.2015,-93.3825
Delaware,1,39.1747,-75.5432
Louisiana,1,30.0383,-89.9894
Ohio,1,39.1305,-84.5113
Nebraska,1,41.2806,-95.9806
Illinois,1,41.9038,-87.729
Louisiana,1,29.897,-90.071
Indiana,1,41.0648,-85.1291
Alabama,1,30.6881,-88.0812
Mississippi,1,34.7675,-89.4392
Maryland,1,39.2766,-76.6147
Washington,1,47.6026,-122.334
Texas,1,29.8691,-95.473
Maine,1,44.2524,-69.8878
Pennsylvania,1,40.0412,-75.1155
New York,1,40.9228,-73.9026
Pennsylvania,1,39.9568,-76.7356
Maryland,1,38.973,-76.98
Illinois,1,41.5058,-90.5298
Alabama,1,30.6986,-88.0754
Pennsylvania,1,40.022,-75.1405
Florida,1,25.9911,-80.2125
Louisiana,1,30.2164,-92.0137
Pennsylvania,1,40.0122,-75.0997
Arkansas,1,34.219,-92.0246
Louisiana,1,30.229,-92.0249
Georgia,1,32.0623,-81.0924
Alabama,1,34.7788,-86.6104
Florida,1,28.4487,-81.5561
Tennessee,1,36.0815,-86.6457
North Carolina,1,35.3377,-81.5402
Illinois,1,38.5187,-90.0039
Pennsylvania,1,39.9438,-75.2306
Illinois,1,40.0931,-88.1918
Pennsylvania,1,40.0109,-75.1166
Pennsylvania,1,40.0142,-75.0685
Maryland,1,39.304,-76.5782
California,1,33.9976,-118.265
California,1,38.47,-121.828
Michigan,1,42.3116,-85.1366
Illinois,1,41.7942,-87.633
Arizona,1,32.2721,-110.963
Louisiana,1,29.9374,-90.082
Maryland,1,39.3146,-76.5635
Maryland,1,39.3057,-76.4823
South Carolina,1,34.9366,-81.9923
Georgia,1,33.8999,-84.5641
Florida,1,28.5711,-81.3894
Florida,1,30.1965,-81.7239
California,1,34.0071,-118.095
New York,1,40.6166,-74.0827
South Carolina,1,34.0643,-80.9278
North Carolina,1,34.2176,-77.9343
Washington,1,45.6396,-122.68
Oklahoma,1,35.4548,-97.5477
Texas,1,32.7786,-96.8359
Florida,1,27.4577,-82.5671
New Hampshire,1,42.9819,-71.4482
Michigan,1,42.6076,-83.2993
Tennessee,1,35.0099,-85.313
Florida,1,28.5612,-81.432
New York,1,40.868,-73.8959
Wisconsin,1,42.7343,-87.7889
Michigan,1,43.3912,-83.9358
Indiana,1,41.5269,-87.3288
California,1,34.0158,-118.1
New York,1,40.6126,-74.0831
Illinois,1,41.9023,-87.7484
California,1,34.2063,-119.16
Indiana,1,39.7027,-86.0912
Florida,1,25.9333,-80.1622
New Jersey,1,40.7385,-74.2062
Florida,1,28.5567,-81.4509
North Carolina,1,35.2405,-80.9181
Florida,1,28.7903,-81.2803
Michigan,1,42.428,-82.9672
Tennessee,1,35.0276,-85.2748
Maryland,1,39.3149,-76.6468
Florida,1,30.3599,-81.6988
Tennessee,1,35.6145,-88.8139
Pennsylvania,1,39.9173,-75.2292
Pennsylvania,1,40.0212,-75.1525
West Virginia,1,37.6367,-81.6636
Montana,1,48.2072,-114.305
Tennessee,1,35.0086,-85.2361
California,1,34.2746,-119.229
Alaska,1,62.6895,-164.62
North Carolina,1,35.4169,-81.6437
Georgia,1,32.7957,-83.7074
Indiana,1,39.8404,-86.0583
Louisiana,1,30.4996,-91.157
Texas,1,32.8823,-96.6207
Arkansas,1,34.6692,-92.3488
Mississippi,1,30.4084,-89.039
New Jersey,1,40.0544,-74.2128
North Carolina,1,35.3012,-81.5437
Texas,1,32.7046,-97.0714
Illinois,1,41.8497,-87.7153
New York,1,40.6771,-73.9737
Kansas,1,39.1226,-94.7517
Florida,1,25.9213,-80.2133
Florida,1,27.967,-82.3628
Florida,1,27.9632,-82.396
Florida,1,30.3358,-81.7646
Alabama,1,34.7296,-86.6064
Maryland,1,39.4231,-77.4572
New Jersey,1,40.5702,-74.2248
Pennsylvania,1,40.1176,-75.0145
Florida,1,30.4164,-81.6969
Indiana,1,40.18,-85.3842
Washington,1,47.5856,-122.32
Georgia,1,33.671,-84.1548
Washington,1,47.7435,-122.636
Louisiana,1,29.9687,-90.0567
Michigan,1,42.6433,-83.2901
Texas,1,29.6984,-95.5523
Alabama,1,34.6603,-86.5725
California,1,37.7311,-122.382
South Carolina,1,32.7849,-80.233
Texas,1,26.2164,-98.2359
Texas,1,30.4073,-97.7143
South Dakota,1,43.547,-96.6575
Virginia,1,37.5111,-77.4882
Alabama,1,32.4137,-87.0029
South Carolina,1,35.0373,-81.0328
California,1,38.5844,-121.494
Georgia,1,33.6832,-84.438
Ohio,1,41.6753,-83.5475
Maryland,1,39.2819,-76.7022
Pennsylvania,1,40.6067,-75.4809
California,1,32.7042,-117.099
California,1,37.2999,-120.493
New York,1,43.0345,-76.1635
Illinois,1,42.0195,-87.6892
Florida,1,27.9471,-82.4596
Florida,1,28.4886,-81.3975
Ohio,1,41.6823,-83.5392
Tennessee,1,36.0378,-89.4049
Pennsylvania,1,39.9974,-75.1275
Texas,1,32.7061,-97.0972
Illinois,1,41.7662,-87.5629
Maryland,1,39.2414,-76.5117
Texas,1,29.8544,-95.4734
Indiana,1,39.7684,-86.1581
North Carolina,1,35.1089,-77.0543
New York,1,40.7891,-73.135
Texas,1,26.2024,-98.2378
Pennsylvania,1,40.8178,-76.6008
Illinois,1,38.5533,-90.138
Texas,1,29.6894,-95.557
Michigan,1,42.4331,-83.0631
Michigan,1,42.4286,-83.0386
New Jersey,1,39.3626,-74.4316
Maryland,1,38.9537,-76.509
Florida,1,29.295,-81.0661
Ohio,1,40.0072,-82.9839
Maryland,1,39.31,-76.5628
North Carolina,1,36.0158,-78.9108
New York,1,42.9578,-78.8184
Indiana,1,39.7775,-86.0963
Florida,1,26.9291,-80.098
Ohio,1,39.7117,-84.221
Minnesota,1,45.0156,-93.0014
California,1,37.714,-122.443
Pennsylvania,1,40.0503,-76.3036
Illinois,1,41.9204,-87.7699
Tennessee,1,35.8255,-88.9093
Kentucky,1,38.2474,-85.8088
Virginia,1,37.544,-77.3435
Virginia,1,37.4979,-77.587
Pennsylvania,1,40.0459,-76.3072
Arizona,1,33.4518,-111.719
Pennsylvania,1,40.4643,-79.9803
Ohio,1,40.0017,-82.9821
Ohio,1,40.8073,-81.3154
Pennsylvania,1,41.4057,-75.6506
California,1,33.9442,-118.029
Nebraska,1,41.2123,-95.9578
Maine,1,43.9068,-69.9543
Indiana,1,41.575,-87.3413
California,1,33.9454,-118.198
Florida,1,26.79,-80.0705
North Carolina,1,36.0132,-78.9109
Michigan,1,42.3006,-83.1451
Alabama,1,33.1777,-87.5016
Indiana,1,40.4054,-86.8656
Washington,1,47.3879,-122.202
California,1,37.3854,-121.837
Oklahoma,1,36.1587,-95.9558
South Carolina,1,33.9939,-81.0283
Rhode Island,1,41.8232,-71.4465
Michigan,1,42.4217,-82.9434
Missouri,1,38.5732,-90.234
Iowa,1,41.6385,-93.6297
Washington,1,47.8964,-122.224
North Carolina,1,36.4265,-77.5945
Arkansas,1,34.5544,-92.5802
Michigan,1,42.9623,-85.6688
Texas,1,29.8821,-95.5208
Ohio,1,41.6287,-83.5572
South Carolina,1,32.8658,-79.9882
South Carolina,1,34.8244,-82.3938
Arizona,1,34.7598,-112.038
Pennsylvania,1,40.049,-75.0707
Michigan,1,43.0322,-83.675
Louisiana,1,30.0482,-89.9567
California,1,32.6035,-117.043
Texas,1,29.93,-95.7146
Ohio,1,39.7308,-84.1415
Wisconsin,1,43.0817,-87.9273
California,1,34.1939,-118.539
Michigan,1,42.2523,-83.286
Maryland,1,39.302,-76.5782
Indiana,1,39.7684,-86.1581
Florida,1,26.8184,-80.6665
Indiana,1,39.7704,-86.155
North Carolina,1,35.6648,-80.4849
Louisiana,1,29.9267,-90.1008
Florida,1,30.3526,-81.6971
Florida,1,25.902,-80.1671
Kentucky,1,38.0645,-84.503
Nebraska,1,41.2842,-96.0251
West Virginia,1,37.5836,-81.3817
Mississippi,1,31.5343,-89.1706
Alabama,1,30.6585,-88.0726
Maryland,1,39.3285,-76.5211
Maryland,1,39.294,-76.62
Texas,1,32.7176,-97.0807
Delaware,1,39.7502,-75.5707
Louisiana,1,29.5934,-90.7447
Louisiana,1,30.0607,-89.9572
Louisiana,1,29.6499,-90.1121
California,1,33.7287,-116.216
New Jersey,1,40.2207,-74.749
Pennsylvania,1,40.4767,-79.9922
Illinois,1,38.7525,-89.6798
Florida,1,28.5934,-81.2107
Alabama,1,32.4929,-86.4139
Tennessee,1,35.0289,-85.2882
Texas,1,29.4084,-98.4294
Florida,1,30.4158,-81.6956
Texas,1,29.7752,-95.3102
Indiana,1,39.7313,-86.2353
Georgia,1,32.6309,-83.6897
Maryland,1,39.3198,-76.6557
Louisiana,1,32.6137,-93.8655
Missouri,1,38.7257,-90.2399
Illinois,1,41.8611,-87.6948
Maryland,1,39.4203,-76.3103
Louisiana,1,32.8563,-93.9824
Indiana,1,39.7639,-86.317
Ohio,1,40.0147,-82.9893
Texas,1,29.4572,-98.5157
Alabama,1,32.4367,-85.1346
Alabama,1,31.3246,-85.2866
Washington,1,47.5448,-122.274
Missouri,1,38.7461,-90.3289
Indiana,1,41.0132,-85.1085
West Virginia,1,38.3496,-81.6325
Florida,1,26.8202,-80.6656
Massachusetts,1,42.0876,-72.6398
California,1,37.8089,-122.213
Arkansas,1,35.6162,-91.2644
Mississippi,1,32.3205,-90.1884
Alabama,1,32.3719,-86.3048
Indiana,1,41.0279,-85.1124
Missouri,1,38.6398,-90.2186
Alabama,1,30.6876,-88.0912
Tennessee,1,35.0186,-90.0226
Ohio,1,41.6731,-83.5505
Washington,1,47.2148,-122.473
Pennsylvania,1,40.2001,-77.1906
Mississippi,1,33.4805,-88.4418
New Jersey,1,40.2229,-74.7711
New Jersey,1,40.2254,-74.7384
Texas,1,32.7183,-96.893
Virginia,1,36.9787,-76.4018
New Mexico,1,33.4228,-104.527
Kansas,1,38.9633,-95.2883
Pennsylvania,1,40.0256,-79.5837
Virginia,1,36.8523,-76.2033
Ohio,1,40.032,-82.9768
Kentucky,1,38.0613,-84.4608
Washington,1,46.6065,-120.469
Florida,1,28.9303,-81.2995
Florida,1,26.4231,-81.4478
Mississippi,1,32.2648,-90.3748
Ohio,1,41.4928,-81.6564
North Carolina,1,36.3287,-79.6454
Texas,1,31.7593,-106.333
Ohio,1,39.77,-84.2153
Texas,1,27.8998,-97.1481
Tennessee,1,36.1561,-85.6423
Indiana,1,39.7854,-86.0958
Mississippi,1,34.7069,-88.1816
Tennessee,1,35.1937,-89.8889
North Carolina,1,35.1174,-78.8956
Michigan,1,43.0125,-83.6875
California,1,33.7899,-118.177
Florida,1,30.2234,-81.731
District of Columbia,1,38.8376,-76.9895
Michigan,1,42.2955,-83.3003
Alabama,1,34.8816,-85.7831
Florida,1,30.2813,-81.7366
Illinois,1,41.6164,-87.5299
Florida,1,26.6221,-80.0685
Texas,1,31.8644,-102.373
Kentucky,1,38.1641,-85.7976
Louisiana,1,31.4809,-91.6372
Maryland,1,39.0464,-77.1322
Florida,1,29.1626,-81.0149
California,1,37.7126,-122.463
Arizona,1,33.5022,-112.188
Washington,1,47.6945,-117.423
California,1,38.7978,-120.889
Florida,1,28.4968,-81.3101
Virginia,1,36.8812,-76.3043
Georgia,1,33.5017,-82.0612
Florida,1,28.5421,-81.3751
Ohio,1,41.4454,-81.5911
Michigan,1,42.6858,-83.2405
Arizona,1,33.4538,-112.074
Indiana,1,39.7411,-86.1409
Nebraska,1,41.2622,-95.9313
Florida,1,28.0518,-82.3561
Kentucky,1,37.6968,-87.2866
Arkansas,1,36.0573,-90.4769
Delaware,1,39.7282,-75.556
Texas,1,32.8754,-97.4259
New York,1,40.8821,-73.8272
California,1,38.6238,-121.438
Illinois,1,41.8901,-87.7177
New York,1,40.6727,-73.8903
Florida,1,27.4566,-80.3468
Texas,1,32.7619,-96.7482
Florida,1,28.0388,-82.3914
Texas,1,30.322,-97.6598
Florida,1,29.8289,-81.2718
Kentucky,1,37.6968,-87.2866
California,1,37.7848,-122.408
North Carolina,1,35.2985,-81.6976
Florida,1,28.4743,-81.31
Florida,1,29.8149,-81.3229
Tennessee,1,35.9893,-83.8856
Oregon,1,42.3138,-122.888
Florida,1,30.3181,-81.8433
Utah,1,40.4867,-109.918
Texas,1,27.8302,-97.3835
Georgia,1,33.6866,-84.4185
Wisconsin,1,43.1216,-88.0555
Florida,1,28.5442,-81.3953
Louisiana,1,29.999,-90.0521
Alabama,1,34.5993,-86.9852
Tennessee,1,35.4409,-84.6903
Alabama,1,32.7576,-85.1582
California,1,39.2763,-122.194
Tennessee,1,35.0476,-85.2611
Virginia,1,36.8148,-76.2455
Rhode Island,1,41.8098,-71.4494
Texas,1,29.7604,-95.3698
Mississippi,1,31.1705,-90.3748
Louisiana,1,29.999,-90.0521
Tennessee,1,35.4409,-84.6903
Louisiana,1,29.9583,-90.0107
Massachusetts,1,42.4091,-71.0623
Louisiana,1,29.9818,-90.0927
Pennsylvania,1,40.1176,-75.0145
Louisiana,1,29.9549,-90.131
Texas,1,27.7607,-97.4118
Georgia,1,33.7342,-84.3984
Wisconsin,1,42.9884,-88.0075
Alabama,1,32.0105,-87.3414
Missouri,1,37.2165,-93.2628
Arizona,1,32.6994,-114.645
Alabama,1,33.5384,-86.7315
Tennessee,1,36.5064,-87.5312
Florida,1,28.8583,-81.6732
Wisconsin,1,43.0938,-87.9795
Missouri,1,38.5438,-90.285
Maryland,1,38.989,-76.9749
Kentucky,1,37.0147,-88.5263
Alabama,1,33.5186,-86.8084
Rhode Island,1,41.81,-71.449
Florida,1,25.9911,-80.2125
Arizona,1,32.75,-111.677
Delaware,1,39.7437,-75.557
Illinois,1,41.9325,-87.666
Oklahoma,1,36.0625,-96.0274
Tennessee,1,35.2069,-88.2294
Virginia,1,36.8262,-76.2597
Tennessee,1,35.1815,-89.9779
Wisconsin,1,43.1912,-87.9248
Louisiana,1,30.0122,-90.0529
New Jersey,1,40.6475,-74.3942
Missouri,1,37.3059,-89.5182
Louisiana,1,30.2237,-93.2052
Alabama,1,34.5985,-86.9852
Virginia,1,36.8756,-76.293
Tennessee,1,36.1664,-89.4409
New Jersey,1,39.3688,-74.435
Kentucky,1,37.7743,-87.1217
Tennessee,1,35.0278,-90.0467
North Carolina,1,36.0089,-78.9018
Alabama,1,33.5838,-86.6279
Illinois,1,37.7527,-88.9841
North Carolina,1,35.8696,-78.892
North Carolina,1,35.9782,-78.9028
Ohio,1,41.6248,-81.4359
New Jersey,1,39.3746,-74.4448
Missouri,1,38.6049,-90.2322
North Carolina,1,35.9763,-78.8759
Florida,1,25.7611,-80.4847
Kansas,1,37.6069,-97.3575
South Carolina,1,34.9593,-80.9997
Illinois,1,41.7458,-87.605
Ohio,1,39.6765,-84.115
Alabama,1,30.7023,-88.0632
Texas,1,32.7807,-96.6239
Ohio,1,41.5413,-81.5974
California,1,36.2147,-121.128
Louisiana,1,30.4491,-91.1871
Texas,1,32.8846,-96.767
California,1,36.3279,-121.246
California,1,33.1451,-117.168
Texas,1,32.7771,-96.7135
Massachusetts,1,42.2686,-71.8086
Texas,1,32.7777,-96.7131
Louisiana,1,29.9883,-90.1474
Ohio,1,41.5216,-81.6207
Illinois,1,42.2978,-89.0798
Maryland,1,38.6127,-76.9476
Ohio,1,39.6349,-84.158
Minnesota,1,45.0132,-93.3032
Ohio,1,40.1378,-80.9928
Texas,1,29.9894,-95.5986
Maryland,1,39.0468,-76.9768
Kentucky,1,37.7209,-83.4944
Ohio,1,39.9519,-83.0508
Ohio,1,41.6233,-83.5892
Indiana,1,39.8053,-86.115
Georgia,1,34.0185,-84.33
Tennessee,1,36.1167,-86.9232
Tennessee,1,36.1586,-86.8783
Alabama,1,33.5406,-86.7715
California,1,36.7035,-121.653
North Carolina,1,35.0539,-79.0062
Pennsylvania,1,40.4762,-79.9307
Florida,1,27.861,-82.7125
California,1,37.7512,-122.171
Illinois,1,40.6903,-89.6077
New York,1,43.0483,-76.1135
Pennsylvania,1,39.9526,-75.1652
Arkansas,1,35.8647,-90.6942
Pennsylvania,1,39.9371,-75.169
Iowa,1,41.6129,-93.6283
New Jersey,1,40.212,-74.7504
Texas,1,29.6351,-95.239
Connecticut,1,41.4924,-73.0495
Florida,1,28.4361,-81.402
Alabama,1,30.6589,-88.105
Iowa,1,41.533,-90.5889
Florida,1,27.9471,-82.4596
Ohio,1,39.165,-84.5335
Illinois,1,41.899,-87.7693
Florida,1,27.8913,-82.8211
Louisiana,1,30.3469,-91.1202
New Jersey,1,39.3711,-74.4438
New York,1,40.6516,-73.9379
Wisconsin,1,43.1231,-88.0257
Illinois,1,39.7828,-89.6236
South Carolina,1,34.0433,-81.104
Missouri,1,39.027,-94.5703
Texas,1,29.8534,-95.6839
North Carolina,1,34.243,-77.9063
Michigan,1,42.9126,-85.6082
New York,1,42.6453,-73.7763
Pennsylvania,1,39.9691,-75.2413
Florida,1,25.8399,-80.1988
Texas,1,30.0439,-95.7631
Michigan,1,42.949,-85.6467
Pennsylvania,1,40.2628,-76.8702
Texas,1,29.8348,-95.7253
Pennsylvania,1,40.5947,-75.3912
Kentucky,1,38.0479,-84.4835
California,1,37.9628,-121.768
California,1,38.6267,-121.497
Florida,1,27.3246,-82.4928
Florida,1,28.5441,-81.3817
Washington,1,47.5508,-122.33
Washington,1,47.6096,-122.339
Minnesota,1,44.6783,-93.6335
Montana,1,48.5217,-112.92
Ohio,1,39.9181,-82.8845
Florida,1,30.4346,-84.3237
Mississippi,1,32.2206,-90.2408
North Carolina,1,34.2439,-77.9403
Tennessee,1,36.2181,-82.9677
Tennessee,1,36.1431,-82.8685
New Jersey,1,40.9159,-74.1592
Kentucky,1,36.8656,-87.4886
Mississippi,1,30.4524,-89.0594
North Carolina,1,36.4152,-77.5986
Texas,1,29.4036,-98.5281
Texas,1,32.5039,-94.7024
Illinois,1,41.9247,-87.7343
Minnesota,1,45.2219,-96.0132
California,1,37.9921,-120.41
Tennessee,1,35.158,-90.0132
Oregon,1,44.9068,-122.632
Kentucky,1,38.2009,-84.8733
Tennessee,1,35.0279,-85.3148
Colorado,1,39.74,-104.987
Indiana,1,38.3055,-86.4592
Pennsylvania,1,40.0254,-75.1752
Florida,1,30.3561,-81.6777
Louisiana,1,29.9857,-90.0597
Florida,1,27.4257,-80.3427
Tennessee,1,35.2883,-87.1615
Ohio,1,39.8378,-84.4134
New York,1,40.6758,-73.9444
New Jersey,1,40.6699,-74.2098
Virginia,1,37.4934,-77.3757
Georgia,1,33.4598,-82.0469
Idaho,1,42.8598,-112.452
Ohio,1,39.2804,-84.4778
Wisconsin,1,43.0634,-87.9499
Illinois,1,41.8534,-87.676
Virginia,1,37.592,-77.4473
Pennsylvania,1,40.0027,-75.1261
Virginia,1,37.509,-77.4759
Louisiana,1,29.9748,-90.0549
Kansas,1,39.0281,-95.6452
Mississippi,1,31.702,-89.1389
Kentucky,1,36.8676,-87.4868
Ohio,1,40.1621,-81.1321
Ohio,1,39.9448,-82.9622
Ohio,1,39.1168,-84.5169
Ohio,1,39.1128,-84.5183
Pennsylvania,1,39.9459,-75.24
Georgia,1,33.905,-84.466
Pennsylvania,1,39.9748,-75.1612
Missouri,1,38.6357,-90.2256
Florida,1,30.3612,-81.575
California,1,37.833,-122.263
Massachusetts,1,42.325,-71.0593
North Carolina,1,35.258,-80.7808
Virginia,1,38.8127,-77.0521
Connecticut,1,41.7831,-72.6992
Pennsylvania,1,39.8498,-75.3677
New York,1,42.8086,-73.6959
Ohio,1,41.3639,-82.1059
Texas,1,30.255,-97.6874
Washington,1,47.231,-122.426
Louisiana,1,30.007,-90.1241
Pennsylvania,1,39.9793,-75.1627
Michigan,1,43.0639,-83.7334
Pennsylvania,1,40.6118,-75.4763
Michigan,1,42.6551,-83.2559
Wisconsin,1,43.1117,-89.3358
Georgia,1,33.749,-84.388
North Carolina,1,36.0726,-79.792
Tennessee,1,35.0278,-85.2986
Tennessee,1,35.1637,-90.0288
Ohio,1,40.0005,-82.9782
Mississippi,1,32.3828,-88.6825
Oregon,1,44.9474,-123.008
Alabama,1,34.8123,-87.6445
Illinois,1,41.803,-87.6818
Iowa,1,41.9759,-91.6613
Ohio,1,41.4532,-81.5896
Minnesota,1,45.8814,-95.3778
Tennessee,1,35.4793,-86.7819
Iowa,1,41.5994,-93.6028
Florida,1,30.1656,-81.7102
Pennsylvania,1,40.0148,-75.0855
Arkansas,1,36.0835,-94.2228
South Carolina,1,32.7881,-80.0038
Montana,1,45.6683,-108.761
Louisiana,1,30.6741,-91.2623
North Carolina,1,35.4991,-80.6523
Louisiana,1,30.0022,-90.0355
Mississippi,1,34.7729,-89.4742
Massachusetts,1,41.6914,-71.137
Pennsylvania,1,40.1176,-75.0145
Florida,1,26.7861,-80.0706
Wisconsin,1,43.0805,-88.0072
New York,1,40.8258,-73.4492
Washington,1,47.1646,-122.514
Indiana,1,41.6001,-87.3533
Alaska,1,61.2206,-149.745
Tennessee,1,35.0134,-85.2151
New York,1,43.09,-79.0294
Florida,1,27.3462,-80.8987
Louisiana,1,29.9661,-90.1568
New Mexico,1,32.3038,-106.762
Arizona,1,33.495,-112.119
Indiana,1,41.6799,-86.2704
South Carolina,1,35.1092,-81.1824
Florida,1,28.5777,-81.476
Kentucky,1,37.4892,-87.737
Alabama,1,33.4713,-86.8361
Wisconsin,1,44.8775,-91.9198
Kansas,1,37.6432,-97.3686
Washington,1,47.548,-121.984
Nebraska,1,41.2203,-95.9443
Washington,1,48.0593,-122.06
Ohio,1,39.1149,-84.5216
Illinois,1,41.7274,-87.605
West Virginia,1,37.2553,-81.218
Tennessee,1,35.8605,-86.375
California,1,37.8065,-121.914
Georgia,1,32.4754,-84.9289
Louisiana,1,29.7919,-90.8378
New Mexico,1,34.9386,-104.689
South Carolina,1,35.0905,-81.2312
Ohio,1,40.9897,-80.6686
Florida,1,28.6079,-81.4298
Michigan,1,43.055,-83.7047
Pennsylvania,1,40.0323,-75.0875
Florida,1,30.3475,-81.7202
Iowa,1,42.4549,-92.3524
Indiana,1,41.6938,-86.279
Kentucky,1,37.4418,-82.5424
Georgia,1,32.4655,-84.9373
Iowa,1,42.4549,-92.3524
North Carolina,1,35.3993,-78.8158
Wisconsin,1,43.0662,-87.9571
Iowa,1,41.588,-93.6241
California,1,36.758,-119.808
Florida,1,28.0322,-82.3895
South Carolina,1,34.9742,-80.9905
Ohio,1,40.3754,-81.3412
Ohio,1,39.7465,-84.2364
California,1,33.8448,-116.485
Louisiana,1,30.5039,-90.8558
Massachusetts,1,42.2701,-71.8328
Mississippi,1,32.3403,-90.2353
Pennsylvania,1,40.0278,-75.0603
Nevada,1,39.5251,-119.813
Pennsylvania,1,39.9526,-75.1652
Georgia,1,31.9573,-81.1077
Illinois,1,41.8781,-87.6298
Ohio,1,39.9152,-82.8736
North Carolina,1,35.0513,-79.0419
Mississippi,1,30.4312,-88.9797
Illinois,1,41.837,-87.6145
North Carolina,1,34.2414,-77.9308
Ohio,1,39.8255,-84.2828
District of Columbia,1,38.8864,-77.0444
Texas,1,29.7558,-95.3669
Louisiana,1,29.9674,-92.1288
Tennessee,1,35.075,-89.8848
Tennessee,1,36.3134,-82.3535
Maine,1,43.6884,-70.2879
Georgia,1,32.8553,-83.6878
Nevada,1,39.2664,-119.562
Ohio,1,39.1136,-84.5155
Idaho,1,47.3055,-116.59
Texas,1,30.3182,-97.7066
New Jersey,1,40.756,-74.1969
Indiana,1,39.745,-86.1347
Pennsylvania,1,39.9571,-76.7294
Washington,1,47.5373,-122.281
North Carolina,1,35.8469,-77.0616
Kansas,1,37.702,-97.168
Pennsylvania,1,39.9695,-75.1395
Arizona,1,32.2865,-110.96
Indiana,1,39.775,-86.1096
Indiana,1,41.6748,-86.3454
Ohio,1,40.7913,-81.3444
Louisiana,1,30.8622,-91.0255
Illinois,1,41.8894,-87.6646
Ohio,1,40.7959,-81.3619
South Carolina,1,33.3268,-80.3905
Indiana,1,38.3254,-85.7125
Ohio,1,39.175,-84.5475
Florida,1,26.8254,-80.0912
Illinois,1,41.8549,-87.7203
Texas,1,32.7878,-96.7999
Ohio,1,41.6639,-83.5552
Indiana,1,38.4022,-86.9349
New Jersey,1,40.7155,-74.0682
California,1,37.9725,-122.529
Pennsylvania,1,40.463,-79.9146
Ohio,1,40.0845,-82.9563
Ohio,1,39.9457,-82.8482
Louisiana,1,32.4477,-93.7893
Ohio,1,39.1191,-84.5184
Indiana,1,41.5857,-87.4905
Tennessee,1,36.4023,-82.0632
Mississippi,1,32.312,-90.8932
Florida,1,27.99,-82.4845
Alabama,1,34.6391,-86.5464
Illinois,1,41.73,-87.6633
Virginia,1,36.6052,-79.4152
California,1,36.7867,-119.718
Kentucky,1,37.93,-83.2458
Texas,1,29.7752,-95.3102
Pennsylvania,1,40.8781,-79.8865
Ohio,1,39.7325,-84.2284
California,1,37.8139,-122.274
Kentucky,1,38.2189,-85.7399
South Carolina,1,32.8031,-80.0256
Tennessee,1,36.4022,-82.0639
District of Columbia,1,38.901,-76.9509
Florida,1,25.9844,-80.1757
Ohio,1,41.4725,-81.6093
Pennsylvania,1,39.9784,-75.2653
Texas,1,29.7752,-95.3102
Oklahoma,1,36.1498,-95.9046
New York,1,40.8568,-73.8899
Ohio,1,39.1031,-84.512
Iowa,1,41.4772,-93.919
Ohio,1,40.2736,-81.9535
Georgia,1,33.9191,-84.0167
California,1,33.7299,-117.83
Louisiana,1,29.9585,-90.0656
Pennsylvania,1,40.6119,-75.3786
Louisiana,1,29.9595,-90.0649
Indiana,1,40.6841,-85.4469
Illinois,1,40.7125,-89.5623
California,1,35.3762,-119.018
Pennsylvania,1,40.1176,-75.0145
Pennsylvania,1,40.0005,-75.1124
New Mexico,1,31.9965,-106.625
New Jersey,1,40.2251,-74.7726
Iowa,1,41.4772,-93.919
Georgia,1,33.8857,-84.2535
Colorado,1,40.4074,-105.11
Florida,1,26.6557,-81.8038
Texas,1,32.6506,-97.1337
